id,created_at,total_price,financial_status,order_number
2.66761E+12,11/30/20,18,paid,337176
2.66761E+12,11/30/20,16,paid,337188
2.66761E+12,11/30/20,16,paid,337195
2.66761E+12,11/30/20,16,paid,337199
2.66761E+12,11/30/20,13,paid,337201
2.66762E+12,11/30/20,12,paid,337214
2.66762E+12,11/30/20,22,paid,337232
2.66762E+12,11/30/20,8,paid,337263
2.66762E+12,11/30/20,14,paid,337266
2.66762E+12,11/30/20,27.55,paid,337267
2.66762E+12,11/30/20,22,paid,337268
2.66762E+12,11/30/20,16,paid,337270
2.66762E+12,11/30/20,16,paid,337280
2.66763E+12,11/30/20,5.35,paid,337287
2.66763E+12,11/30/20,47,paid,337289
2.66763E+12,11/30/20,25.6,paid,337293
2.66763E+12,11/30/20,16,paid,337305
2.66763E+12,11/30/20,13,paid,337311
2.66766E+12,11/30/20,24,paid,337319
2.66776E+12,11/30/20,16,paid,337321
2.6678E+12,11/30/20,12,paid,337323
2.66795E+12,11/30/20,12,paid,337329
2.66803E+12,11/30/20,16.5,paid,337334
2.66805E+12,11/30/20,12,paid,337336
2.66807E+12,11/30/20,16,paid,337340
2.66813E+12,11/30/20,12,paid,337345
2.66814E+12,11/30/20,28.5,paid,337348
2.66814E+12,11/30/20,40,paid,337349
2.66815E+12,11/30/20,40,paid,337351
2.66816E+12,11/30/20,16,paid,337355
2.66816E+12,11/30/20,30.5,paid,337356
2.66816E+12,11/30/20,12,paid,337357
2.66819E+12,11/30/20,4,paid,337361
2.66821E+12,11/30/20,12,paid,337363
2.66824E+12,11/30/20,16,paid,337366
2.66825E+12,11/30/20,20.5,paid,337368
2.66826E+12,11/30/20,17.12,paid,337369
2.66826E+12,11/30/20,8,paid,337372
2.66827E+12,11/30/20,16,paid,337374
2.66831E+12,11/30/20,37,paid,337380
2.66832E+12,11/30/20,12.5,paid,337381
2.66834E+12,11/30/20,12,paid,337383
2.66836E+12,11/30/20,22,paid,337384
2.66839E+12,11/30/20,38,paid,337392
2.66839E+12,11/30/20,12.5,paid,337393
2.66839E+12,11/30/20,12,paid,337395
2.66845E+12,11/30/20,12,paid,337400
2.66848E+12,11/30/20,20,paid,337404
2.6685E+12,11/30/20,21.94,paid,337406
2.66851E+12,11/30/20,52.5,paid,337408
2.66855E+12,11/30/20,36.5,paid,337412
2.66856E+12,11/30/20,44.5,paid,337414
2.66857E+12,11/30/20,16,paid,337416
2.66859E+12,11/30/20,16,paid,337418
2.6686E+12,11/30/20,16,paid,337420
2.66862E+12,11/30/20,66,paid,337421
2.66867E+12,11/30/20,30,paid,337426
2.66868E+12,11/30/20,25,paid,337427
2.66869E+12,11/30/20,34,paid,337429
2.6687E+12,11/30/20,24,paid,337432
2.66872E+12,11/30/20,55,paid,337436
2.66872E+12,11/30/20,40,paid,337437
2.66877E+12,11/30/20,40,paid,337444
2.66878E+12,11/30/20,10,paid,337445
2.66883E+12,11/30/20,25,paid,337447
2.66883E+12,11/30/20,35,paid,337448
2.66886E+12,11/30/20,12,paid,337450
2.66888E+12,11/30/20,44,paid,337452
2.6689E+12,11/30/20,12,paid,337454
2.66891E+12,11/30/20,40,paid,337457
2.66892E+12,11/30/20,49,paid,337459
2.66895E+12,11/30/20,40,paid,337462
2.66897E+12,11/30/20,40,paid,337464
2.66897E+12,11/30/20,16,paid,337465
2.66899E+12,11/30/20,23,paid,337493
2.669E+12,11/30/20,16,paid,337494
2.66903E+12,11/30/20,8,paid,337495
2.66905E+12,11/30/20,12,paid,337498
2.66909E+12,11/30/20,24.08,paid,337504
2.6691E+12,11/30/20,28.9,paid,337506
2.66911E+12,11/30/20,16,paid,337508
2.66913E+12,11/30/20,8,paid,337509
2.66916E+12,11/30/20,24,paid,337512
2.66917E+12,11/30/20,20,paid,337513
2.66921E+12,11/30/20,16,paid,337516
2.66926E+12,11/30/20,16,paid,337518
2.66932E+12,11/30/20,16.5,paid,337524
2.66935E+12,11/30/20,34,paid,337527
2.6694E+12,11/30/20,40,paid,337530
2.66941E+12,11/30/20,12,paid,337532
2.66947E+12,11/30/20,35,paid,337544
2.66947E+12,11/30/20,34,paid,337545
2.66949E+12,11/30/20,16,paid,337549
2.6695E+12,11/30/20,24,paid,337556
2.66957E+12,11/30/20,34,paid,337568
2.66963E+12,11/30/20,10,paid,337575
2.66965E+12,11/30/20,40,paid,337578
2.66968E+12,11/30/20,24,paid,337579
2.66968E+12,11/30/20,12,paid,337581
2.66979E+12,11/30/20,40,paid,337585
2.66979E+12,11/30/20,50,paid,337586
2.6698E+12,11/30/20,20,paid,337587
2.66982E+12,11/30/20,12,paid,337590
2.66987E+12,11/30/20,16,paid,337593
2.66988E+12,11/30/20,16.5,paid,337594
2.66993E+12,11/30/20,102,paid,337600
2.66995E+12,11/30/20,8,paid,337602
2.67E+12,12/1/20,12,paid,337608
2.67001E+12,12/1/20,12,paid,337609
2.67003E+12,12/1/20,16.5,paid,337611
2.67006E+12,12/1/20,40,paid,337612
2.67012E+12,12/1/20,47,paid,337620
2.67012E+12,12/1/20,24,paid,337621
2.67017E+12,12/1/20,4,paid,337625
2.67017E+12,12/1/20,20.5,paid,337626
2.6702E+12,12/1/20,16,paid,337629
2.6702E+12,12/1/20,32,paid,337630
2.67025E+12,12/1/20,20,paid,337634
2.67031E+12,12/1/20,16,paid,337638
2.67031E+12,12/1/20,17.12,paid,337639
2.67033E+12,12/1/20,12,paid,337641
2.67033E+12,12/1/20,12,paid,337643
2.6704E+12,12/1/20,12,paid,337651
2.67041E+12,12/1/20,35,paid,337652
2.67041E+12,12/1/20,41,paid,337653
2.67041E+12,12/1/20,33,paid,337655
2.67044E+12,12/1/20,10,paid,337657
2.6705E+12,12/1/20,20.5,paid,337660
2.67051E+12,12/1/20,12,paid,337664
2.67056E+12,12/1/20,42.8,paid,337665
2.67058E+12,12/1/20,16,paid,337668
2.6706E+12,12/1/20,24,paid,337671
2.6706E+12,12/1/20,214.02,paid,337672
2.6706E+12,12/1/20,16,paid,337673
2.67063E+12,12/1/20,16.5,paid,337676
2.67064E+12,12/1/20,60,paid,337681
2.67065E+12,12/1/20,12,paid,337682
2.67068E+12,12/1/20,26,paid,337683
2.67069E+12,12/1/20,17,paid,337684
2.67072E+12,12/1/20,16.5,paid,337691
2.67074E+12,12/1/20,35,paid,337695
2.67074E+12,12/1/20,20.5,paid,337696
2.67077E+12,12/1/20,23,paid,337698
2.67078E+12,12/1/20,16,paid,337700
2.6708E+12,12/1/20,12,paid,337703
2.67082E+12,12/1/20,16,paid,337705
2.67091E+12,12/1/20,12,paid,337716
2.67093E+12,12/1/20,12,paid,337719
2.67093E+12,12/1/20,16.5,paid,337720
2.67094E+12,12/1/20,16.5,paid,337721
2.67095E+12,12/1/20,17,paid,337724
2.67097E+12,12/1/20,40,paid,337728
2.67098E+12,12/1/20,52,paid,337729
2.67099E+12,12/1/20,16,paid,337731
2.67104E+12,12/1/20,16,paid,337743
2.67104E+12,12/1/20,16,paid,337744
2.67104E+12,12/1/20,16,paid,337746
2.67104E+12,12/1/20,16,paid,337748
2.67104E+12,12/1/20,14,paid,337749
2.67104E+12,12/1/20,16,paid,337753
2.67104E+12,12/1/20,14,paid,337761
2.67104E+12,12/1/20,14,paid,337764
2.67104E+12,12/1/20,18,paid,337778
2.67104E+12,12/1/20,16,paid,337779
2.67105E+12,12/1/20,16,paid,337785
2.67105E+12,12/1/20,16,paid,337802
2.67105E+12,12/1/20,21.4,paid,337804
2.67105E+12,12/1/20,16,paid,337810
2.67105E+12,12/1/20,14,paid,337814
2.67105E+12,12/1/20,14,paid,337827
2.67105E+12,12/1/20,16,paid,337839
2.67106E+12,12/1/20,16,paid,337854
2.67106E+12,12/1/20,16,paid,337862
2.67106E+12,12/1/20,16,paid,337878
2.67106E+12,12/1/20,24,paid,337928
2.67106E+12,12/1/20,12,paid,337930
2.67106E+12,12/1/20,14,paid,337933
2.67106E+12,12/1/20,42,paid,337941
2.67107E+12,12/1/20,13,paid,337953
2.67107E+12,12/1/20,35,paid,337957
2.67107E+12,12/1/20,12,paid,337963
2.67107E+12,12/1/20,16,paid,337971
2.67107E+12,12/1/20,16,paid,337974
2.67107E+12,12/1/20,14,paid,337976
2.67107E+12,12/1/20,16,paid,337980
2.67107E+12,12/1/20,20,paid,337983
2.67107E+12,12/1/20,24,paid,337994
2.67107E+12,12/1/20,16,paid,338002
2.67107E+12,12/1/20,16,paid,338005
2.67107E+12,12/1/20,34,paid,338010
2.67107E+12,12/1/20,16,paid,338013
2.67107E+12,12/1/20,16,paid,338016
2.67107E+12,12/1/20,33,paid,338018
2.67108E+12,12/1/20,16,paid,338032
2.67108E+12,12/1/20,21,paid,338037
2.67108E+12,12/1/20,10.66,paid,338038
2.67108E+12,12/1/20,16,paid,338039
2.67108E+12,12/1/20,21,paid,338046
2.67108E+12,12/1/20,16,paid,338051
2.67108E+12,12/1/20,16,paid,338069
2.67108E+12,12/1/20,16,paid,338076
2.67108E+12,12/1/20,14,paid,338079
2.67108E+12,12/1/20,16,paid,338081
2.67108E+12,12/1/20,20,paid,338083
2.67108E+12,12/1/20,12,paid,338089
2.67109E+12,12/1/20,16,paid,338095
2.67109E+12,12/1/20,24,paid,338099
2.67109E+12,12/1/20,20,paid,338112
2.67109E+12,12/1/20,16,paid,338143
2.67109E+12,12/1/20,16,paid,338146
2.67109E+12,12/1/20,16,paid,338150
2.67109E+12,12/1/20,16,paid,338151
2.67109E+12,12/1/20,16,paid,338156
2.67109E+12,12/1/20,12,paid,338157
2.67109E+12,12/1/20,24,paid,338159
2.67109E+12,12/1/20,16,paid,338160
2.67109E+12,12/1/20,16,paid,338171
2.6711E+12,12/1/20,14,paid,338177
2.6711E+12,12/1/20,0,paid,338188
2.6711E+12,12/1/20,20,paid,338191
2.6711E+12,12/1/20,14,paid,338196
2.6711E+12,12/1/20,32,paid,338201
2.6711E+12,12/1/20,16,paid,338211
2.6711E+12,12/1/20,27,paid,338233
2.6711E+12,12/1/20,0,paid,338247
2.6711E+12,12/1/20,20,paid,338249
2.67111E+12,12/1/20,17.12,paid,338281
2.67111E+12,12/1/20,12,paid,338289
2.67111E+12,12/1/20,36,paid,338301
2.67111E+12,12/1/20,19.27,paid,338308
2.67111E+12,12/1/20,20,paid,338322
2.67111E+12,12/1/20,16,paid,338329
2.67111E+12,12/1/20,24,paid,338349
2.67112E+12,12/1/20,14,paid,338379
2.67112E+12,12/1/20,15.99,paid,338416
2.67112E+12,12/1/20,16,paid,338421
2.67112E+12,12/1/20,24,paid,338422
2.67112E+12,12/1/20,16,paid,338429
2.67112E+12,12/1/20,16,paid,338432
2.67112E+12,12/1/20,16,paid,338433
2.67112E+12,12/1/20,14,paid,338437
2.67112E+12,12/1/20,30,paid,338451
2.67112E+12,12/1/20,14,paid,338455
2.67112E+12,12/1/20,20,paid,338458
2.67113E+12,12/1/20,20,paid,338471
2.67113E+12,12/1/20,13,paid,338473
2.67113E+12,12/1/20,16,paid,338482
2.67113E+12,12/1/20,14,paid,338485
2.67113E+12,12/1/20,14.98,paid,338492
2.67113E+12,12/1/20,16,paid,338501
2.67113E+12,12/1/20,23,paid,338504
2.67113E+12,12/1/20,24,paid,338509
2.67113E+12,12/1/20,15.99,paid,338516
2.67113E+12,12/1/20,16,paid,338533
2.67113E+12,12/1/20,16,paid,338534
2.67113E+12,12/1/20,16,paid,338543
2.67113E+12,12/1/20,16,paid,338549
2.67113E+12,12/1/20,28,paid,338553
2.67113E+12,12/1/20,13,paid,338554
2.67113E+12,12/1/20,16,paid,338564
2.67114E+12,12/1/20,16,paid,338571
2.67114E+12,12/1/20,16,paid,338590
2.67114E+12,12/1/20,16,paid,338601
2.67114E+12,12/1/20,16,paid,338602
2.67114E+12,12/1/20,12,paid,338608
2.67114E+12,12/1/20,24,paid,338642
2.67114E+12,12/1/20,16,paid,338646
2.67114E+12,12/1/20,14,paid,338649
2.67114E+12,12/1/20,11,paid,338651
2.67115E+12,12/1/20,16,paid,338667
2.67115E+12,12/1/20,16,paid,338673
2.67115E+12,12/1/20,16,paid,338678
2.67115E+12,12/1/20,16,paid,338679
2.67115E+12,12/1/20,24,paid,338684
2.67115E+12,12/1/20,12,paid,338687
2.67115E+12,12/1/20,15.99,paid,338707
2.67115E+12,12/1/20,12,paid,338711
2.67115E+12,12/1/20,16,paid,338714
2.67115E+12,12/1/20,16,paid,338717
2.67115E+12,12/1/20,14,paid,338735
2.67115E+12,12/1/20,16,paid,338743
2.67115E+12,12/1/20,22,paid,338747
2.67115E+12,12/1/20,16,paid,338752
2.67115E+12,12/1/20,20,paid,338756
2.67116E+12,12/1/20,11,paid,338757
2.67116E+12,12/1/20,20,paid,338761
2.67116E+12,12/1/20,12,paid,338763
2.67116E+12,12/1/20,18,paid,338792
2.67116E+12,12/1/20,45,paid,338809
2.67116E+12,12/1/20,14,paid,338825
2.67116E+12,12/1/20,15.99,paid,338828
2.67116E+12,12/1/20,32,paid,338837
2.67116E+12,12/1/20,48,paid,338838
2.67117E+12,12/1/20,12,paid,338852
2.67117E+12,12/1/20,17.12,paid,338855
2.67117E+12,12/1/20,12,paid,338857
2.67117E+12,12/1/20,12.84,paid,338858
2.67117E+12,12/1/20,24,paid,338890
2.67117E+12,12/1/20,20,paid,338892
2.67117E+12,12/1/20,18,paid,338914
2.67118E+12,12/1/20,22,paid,338938
2.67118E+12,12/1/20,10,paid,338959
2.67118E+12,12/1/20,24,paid,338965
2.67118E+12,12/1/20,20,paid,338977
2.67118E+12,12/1/20,13,paid,338990
2.67118E+12,12/1/20,16,paid,339000
2.67118E+12,12/1/20,14,paid,339011
2.67119E+12,12/1/20,16,paid,339026
2.67119E+12,12/1/20,16,paid,339034
2.67119E+12,12/1/20,20,paid,339057
2.67119E+12,12/1/20,16,paid,339069
2.6712E+12,12/1/20,17.12,paid,339103
2.6712E+12,12/1/20,14,paid,339113
2.6712E+12,12/1/20,16,paid,339122
2.6712E+12,12/1/20,12,paid,339146
2.6712E+12,12/1/20,16,paid,339172
2.6712E+12,12/1/20,20,paid,339193
2.6712E+12,12/1/20,20,paid,339203
2.6712E+12,12/1/20,10,paid,339208
2.67121E+12,12/1/20,14,paid,339216
2.67121E+12,12/1/20,16,paid,339227
2.67121E+12,12/1/20,22,paid,339236
2.67121E+12,12/1/20,16,paid,339253
2.67121E+12,12/1/20,22,paid,339265
2.67121E+12,12/1/20,13,paid,339284
2.67121E+12,12/1/20,12,paid,339286
2.67122E+12,12/1/20,32,paid,339317
2.67122E+12,12/1/20,13,paid,339332
2.67122E+12,12/1/20,12,paid,339359
2.67122E+12,12/1/20,20,paid,339361
2.67122E+12,12/1/20,20,paid,339370
2.67122E+12,12/1/20,16,paid,339374
2.67122E+12,12/1/20,24,paid,339389
2.67123E+12,12/1/20,20,paid,339400
2.67123E+12,12/1/20,22,paid,339408
2.67123E+12,12/1/20,13,paid,339409
2.67123E+12,12/1/20,21,paid,339416
2.67123E+12,12/1/20,20,paid,339438
2.67123E+12,12/1/20,16,paid,339441
2.67123E+12,12/1/20,16,paid,339448
2.67123E+12,12/1/20,16,paid,339460
2.67123E+12,12/1/20,16,paid,339466
2.67123E+12,12/1/20,14,paid,339484
2.67124E+12,12/1/20,16,paid,339511
2.67124E+12,12/1/20,24,paid,339526
2.67124E+12,12/1/20,33,paid,339530
2.67124E+12,12/1/20,20,paid,339532
2.67124E+12,12/1/20,12,paid,339541
2.67124E+12,12/1/20,21.4,paid,339543
2.67124E+12,12/1/20,16,paid,339549
2.67124E+12,12/1/20,16,paid,339553
2.67124E+12,12/1/20,16,paid,339557
2.67124E+12,12/1/20,16,paid,339564
2.67124E+12,12/1/20,15.75,paid,339579
2.67124E+12,12/1/20,17.12,paid,339585
2.67125E+12,12/1/20,14,paid,339602
2.67125E+12,12/1/20,16,paid,339607
2.67125E+12,12/1/20,16,paid,339609
2.67125E+12,12/1/20,16,paid,339615
2.67125E+12,12/1/20,16,paid,339620
2.67125E+12,12/1/20,16,paid,339621
2.67125E+12,12/1/20,16,paid,339622
2.67125E+12,12/1/20,13,paid,339642
2.67125E+12,12/1/20,14,paid,339649
2.67125E+12,12/1/20,12,paid,339658
2.67125E+12,12/1/20,22,paid,339672
2.67125E+12,12/1/20,20,paid,339679
2.67126E+12,12/1/20,27,paid,339699
2.67126E+12,12/1/20,16,paid,339709
2.67126E+12,12/1/20,16,paid,339731
2.67126E+12,12/1/20,14,paid,339736
2.67126E+12,12/1/20,17,paid,339750
2.67126E+12,12/1/20,56,paid,339755
2.67126E+12,12/1/20,24,paid,339757
2.67126E+12,12/1/20,16,paid,339759
2.67126E+12,12/1/20,16,paid,339769
2.67126E+12,12/1/20,16,paid,339774
2.67126E+12,12/1/20,114,paid,339776
2.67127E+12,12/1/20,27,paid,339794
2.67127E+12,12/1/20,14,paid,339799
2.67127E+12,12/1/20,16,paid,339800
2.67127E+12,12/1/20,39.99,paid,339812
2.67127E+12,12/1/20,12,paid,339822
2.67127E+12,12/1/20,20,paid,339828
2.67127E+12,12/1/20,16,paid,339833
2.67127E+12,12/1/20,16,paid,339837
2.67127E+12,12/1/20,14,paid,339849
2.67127E+12,12/1/20,29,paid,339857
2.67127E+12,12/1/20,16,paid,339863
2.67127E+12,12/1/20,20,paid,339864
2.67127E+12,12/1/20,15.99,paid,339886
2.67127E+12,12/1/20,15.99,paid,339893
2.67127E+12,12/1/20,24,paid,339894
2.67128E+12,12/1/20,16,paid,339900
2.67128E+12,12/1/20,12,paid,339905
2.67128E+12,12/1/20,16,paid,339911
2.67128E+12,12/1/20,14,paid,339917
2.67128E+12,12/1/20,12,paid,339918
2.67128E+12,12/1/20,14,paid,339922
2.67128E+12,12/1/20,16.06,paid,339933
2.67128E+12,12/1/20,13,paid,339940
2.67128E+12,12/1/20,14,paid,339948
2.67128E+12,12/1/20,12,paid,339981
2.67128E+12,12/1/20,16,paid,339991
2.67129E+12,12/1/20,26,paid,339993
2.67129E+12,12/1/20,24,paid,340001
2.67129E+12,12/1/20,21,paid,340006
2.67129E+12,12/1/20,6.4,paid,340007
2.67129E+12,12/1/20,13,paid,340014
2.67129E+12,12/1/20,16,paid,340017
2.67129E+12,12/1/20,12,paid,340020
2.67129E+12,12/1/20,16,paid,340023
2.67129E+12,12/1/20,14,paid,340025
2.67129E+12,12/1/20,16,paid,340026
2.67129E+12,12/1/20,16,paid,340031
2.67129E+12,12/1/20,34.66,paid,340037
2.67129E+12,12/1/20,40,paid,340043
2.67129E+12,12/1/20,17,paid,340046
2.67129E+12,12/1/20,12,paid,340047
2.67129E+12,12/1/20,14,paid,340056
2.67129E+12,12/1/20,16,paid,340059
2.6713E+12,12/1/20,17.12,paid,340072
2.6713E+12,12/1/20,16,paid,340077
2.6713E+12,12/1/20,16,paid,340087
2.6713E+12,12/1/20,14,paid,340102
2.6713E+12,12/1/20,40,paid,340104
2.6713E+12,12/1/20,16,paid,340114
2.6713E+12,12/1/20,16,paid,340123
2.6713E+12,12/1/20,42,paid,340134
2.6713E+12,12/1/20,16,paid,340138
2.6713E+12,12/1/20,48,paid,340140
2.6713E+12,12/1/20,16,paid,340145
2.67131E+12,12/1/20,16,paid,340151
2.67131E+12,12/1/20,17.12,paid,340152
2.67131E+12,12/1/20,16,paid,340159
2.67131E+12,12/1/20,40,paid,340165
2.67131E+12,12/1/20,16,paid,340177
2.67131E+12,12/1/20,16,paid,340182
2.67131E+12,12/1/20,17.12,paid,340197
2.67132E+12,12/1/20,48,paid,340214
2.67132E+12,12/1/20,12,paid,340216
2.67132E+12,12/1/20,12,paid,340217
2.67132E+12,12/1/20,17,paid,340232
2.67132E+12,12/1/20,26,paid,340233
2.67132E+12,12/1/20,16,paid,340234
2.67132E+12,12/1/20,17.12,paid,340236
2.67137E+12,12/1/20,12,paid,340239
2.6714E+12,12/1/20,16,paid,340245
2.6714E+12,12/1/20,13,paid,340254
2.67147E+12,12/1/20,18,paid,340266
2.67147E+12,12/1/20,14,paid,340267
2.67151E+12,12/1/20,24,paid,340272
2.67151E+12,12/1/20,8,paid,340273
2.67152E+12,12/1/20,16,paid,340274
2.67152E+12,12/1/20,16,paid,340275
2.67152E+12,12/1/20,24,paid,340276
2.67152E+12,12/1/20,40,paid,340278
2.67153E+12,12/1/20,16,paid,340279
2.67153E+12,12/1/20,8,paid,340283
2.67154E+12,12/1/20,14.8,paid,340284
2.67154E+12,12/1/20,24,paid,340288
2.67154E+12,12/1/20,16,paid,340289
2.67154E+12,12/1/20,8,paid,340290
2.67155E+12,12/1/20,8,paid,340292
2.67156E+12,12/1/20,33,paid,340296
2.67156E+12,12/1/20,16,paid,340297
2.67156E+12,12/1/20,8,paid,340298
2.67156E+12,12/1/20,16,paid,340299
2.67157E+12,12/1/20,17.12,paid,340300
2.67157E+12,12/1/20,16,paid,340301
2.67159E+12,12/1/20,40,paid,340308
2.6716E+12,12/1/20,14,paid,340313
2.6716E+12,12/1/20,16,paid,340314
2.6716E+12,12/1/20,8,paid,340315
2.67161E+12,12/1/20,8,paid,340316
2.67162E+12,12/1/20,8,paid,340317
2.67162E+12,12/1/20,8,paid,340318
2.67163E+12,12/1/20,16,paid,340319
2.67163E+12,12/1/20,8,paid,340321
2.67164E+12,12/1/20,8,paid,340323
2.67164E+12,12/1/20,8,paid,340324
2.67165E+12,12/1/20,16,paid,340325
2.67165E+12,12/1/20,16,paid,340326
2.67165E+12,12/1/20,16,paid,340328
2.67165E+12,12/1/20,8,paid,340329
2.67165E+12,12/1/20,8,paid,340330
2.67167E+12,12/1/20,8,paid,340334
2.67167E+12,12/1/20,8,paid,340336
2.67167E+12,12/1/20,8,paid,340337
2.67168E+12,12/1/20,34,paid,340338
2.67168E+12,12/1/20,8,paid,340340
2.67168E+12,12/1/20,8,paid,340341
2.67168E+12,12/1/20,8,paid,340342
2.67169E+12,12/1/20,14.8,paid,340343
2.67169E+12,12/1/20,40,paid,340344
2.6717E+12,12/1/20,8,paid,340345
2.6717E+12,12/1/20,16,paid,340346
2.6717E+12,12/1/20,26,paid,340347
2.67171E+12,12/1/20,16,paid,340348
2.67172E+12,12/1/20,8,paid,340351
2.67172E+12,12/1/20,8,paid,340352
2.67172E+12,12/1/20,45,paid,340353
2.67173E+12,12/1/20,8,paid,340356
2.67174E+12,12/1/20,16,paid,340357
2.67174E+12,12/1/20,40,paid,340358
2.67174E+12,12/1/20,8,paid,340359
2.67175E+12,12/1/20,16,paid,340363
2.67176E+12,12/1/20,8,paid,340366
2.67177E+12,12/1/20,16,paid,340368
2.67179E+12,12/1/20,20,paid,340370
2.6718E+12,12/1/20,8,paid,340372
2.6718E+12,12/1/20,8,paid,340373
2.6718E+12,12/1/20,8,paid,340374
2.6718E+12,12/1/20,16,paid,340375
2.67181E+12,12/1/20,8,paid,340376
2.67182E+12,12/1/20,16,paid,340378
2.67182E+12,12/1/20,8,paid,340379
2.67183E+12,12/1/20,8,paid,340380
2.67183E+12,12/1/20,8,paid,340381
2.67183E+12,12/1/20,8,paid,340382
2.67183E+12,12/1/20,6.8,paid,340384
2.67185E+12,12/1/20,4,paid,340386
2.67185E+12,12/1/20,16,paid,340387
2.67186E+12,12/1/20,16,paid,340389
2.67186E+12,12/1/20,8,paid,340392
2.67186E+12,12/1/20,24,paid,340393
2.67187E+12,12/1/20,8,paid,340394
2.67188E+12,12/1/20,8,paid,340395
2.67192E+12,12/1/20,21,paid,340397
2.67192E+12,12/1/20,16,paid,340398
2.67192E+12,12/1/20,40,paid,340399
2.67194E+12,12/1/20,8,paid,340401
2.67194E+12,12/1/20,16,paid,340403
2.67195E+12,12/1/20,6.8,paid,340404
2.67195E+12,12/1/20,55,paid,340405
2.67196E+12,12/1/20,40,paid,340406
2.67196E+12,12/1/20,8,paid,340407
2.67196E+12,12/1/20,16,paid,340408
2.67196E+12,12/1/20,16,paid,340409
2.67197E+12,12/1/20,40,paid,340410
2.67197E+12,12/1/20,40,paid,340411
2.67197E+12,12/1/20,44,paid,340412
2.67199E+12,12/1/20,16,paid,340413
2.67199E+12,12/1/20,20,paid,340414
2.67199E+12,12/1/20,26.4,paid,340415
2.672E+12,12/1/20,20,paid,340416
2.67202E+12,12/1/20,16,paid,340417
2.67202E+12,12/1/20,8,paid,340419
2.67203E+12,12/1/20,16,paid,340420
2.67203E+12,12/1/20,16,paid,340421
2.67203E+12,12/1/20,8,paid,340422
2.67206E+12,12/1/20,78,paid,340424
2.67207E+12,12/1/20,6.85,paid,340426
2.67207E+12,12/1/20,12.8,paid,340427
2.67207E+12,12/1/20,8,paid,340428
2.67207E+12,12/1/20,8,paid,340429
2.67209E+12,12/1/20,24,paid,340431
2.67209E+12,12/1/20,6.4,paid,340432
2.67209E+12,12/1/20,8,paid,340433
2.67211E+12,12/1/20,24,paid,340434
2.67211E+12,12/1/20,0,paid,340445
2.67211E+12,12/1/20,16,paid,340452
2.67211E+12,12/1/20,8,paid,340472
2.67212E+12,12/1/20,8,paid,340474
2.67213E+12,12/1/20,39,paid,340475
2.67214E+12,12/1/20,37,paid,340479
2.67215E+12,12/1/20,8,paid,340482
2.67218E+12,12/1/20,0,paid,340486
2.67219E+12,12/1/20,8,paid,340487
2.67221E+12,12/1/20,23,paid,340491
2.67221E+12,12/1/20,40,paid,340494
2.67222E+12,12/1/20,12,paid,340495
2.67222E+12,12/1/20,4,paid,340496
2.67223E+12,12/1/20,8,paid,340497
2.67224E+12,12/1/20,17.12,paid,340498
2.67225E+12,12/1/20,8,paid,340499
2.67226E+12,12/1/20,16,paid,340501
2.67227E+12,12/1/20,16,paid,340516
2.67228E+12,12/1/20,40,paid,340521
2.67228E+12,12/1/20,40,paid,340523
2.67231E+12,12/1/20,4,paid,340526
2.67231E+12,12/1/20,8,paid,340527
2.67233E+12,12/1/20,0,paid,340529
2.67233E+12,12/1/20,6.4,paid,340530
2.67234E+12,12/1/20,40,paid,340532
2.67234E+12,12/1/20,6.4,paid,340533
2.67234E+12,12/1/20,8,paid,340534
2.67235E+12,12/1/20,16,paid,340535
2.67237E+12,12/1/20,32,paid,340536
2.67238E+12,12/1/20,25,paid,340538
2.67238E+12,12/1/20,8,paid,340539
2.67238E+12,12/1/20,35,paid,340540
2.67243E+12,12/1/20,6.4,paid,340542
2.67243E+12,12/1/20,16,paid,340543
2.67244E+12,12/1/20,7.2,paid,340544
2.67244E+12,12/1/20,16,paid,340545
2.67244E+12,12/1/20,8,paid,340547
2.67244E+12,12/1/20,40,paid,340548
2.67245E+12,12/1/20,16,paid,340549
2.67245E+12,12/1/20,40,paid,340550
2.67246E+12,12/1/20,40,paid,340553
2.67247E+12,12/1/20,28,paid,340554
2.67249E+12,12/1/20,8,paid,340556
2.6725E+12,12/1/20,8,paid,340557
2.67251E+12,12/2/20,8,paid,340559
2.67253E+12,12/2/20,8,paid,340560
2.67254E+12,12/2/20,40,paid,340561
2.67256E+12,12/2/20,8,paid,340562
2.67256E+12,12/2/20,32,paid,340563
2.67258E+12,12/2/20,16,paid,340565
2.67258E+12,12/2/20,16,paid,340566
2.67258E+12,12/2/20,4,paid,340567
2.67259E+12,12/2/20,24,paid,340569
2.6726E+12,12/2/20,8,paid,340571
2.67261E+12,12/2/20,8,paid,340572
2.67262E+12,12/2/20,16,paid,340576
2.67264E+12,12/2/20,20,paid,340578
2.67265E+12,12/2/20,34,paid,340580
2.67266E+12,12/2/20,8,paid,340581
2.67266E+12,12/2/20,8,paid,340582
2.67267E+12,12/2/20,8,paid,340583
2.67269E+12,12/2/20,16,paid,340584
2.67269E+12,12/2/20,8,paid,340585
2.6727E+12,12/2/20,22.4,paid,340586
2.67272E+12,12/2/20,4,paid,340588
2.67275E+12,12/2/20,35,paid,340591
2.67275E+12,12/2/20,35.31,paid,340592
2.67276E+12,12/2/20,16,paid,340593
2.67276E+12,12/2/20,0,paid,340594
